,id,rid,uid,gid,context,stimuli,response,created_at,published,tid,detailedness,novelty,usefulness,context_features,response_features,stimuli_features,combined_features,context_cluster,response_cluster,stimuli_cluster,stimuli_triples,response_triples,context_triples
330,661,10,288,93,The user is authorized.,The user gets up off of the couch or a chair while watching TV or playing video games.,The system should brighten the lights just enough for the user to see around them.,2016-08-16 10:28:35,1,661,0.0,4.5,3.0,"[-0.31298205 -0.7326938  -0.35333222 ...  0.5600138  -0.189151
 -0.06073893]","[-0.2847096   0.64762473 -0.30593583 ...  0.21168499 -0.81951034
 -0.28380862]","[ 0.2471524  -0.6466578   0.22106327 ...  0.74034774 -0.37899834
 -1.0125182 ]","[-0.35053927 -0.7317269  -0.43820477 ...  1.5120465  -1.3876597
 -1.3570657 ]",7,13,14,[],[],[]
331,663,9,212,95,It is night time and dark outside.,A person walks up to my front porch. ,The porch lights should turn on automatically.,2016-08-16 10:37:01,1,663,3.0,1.5,3.5,"[-0.25036255  0.7651999  -0.13451003 ...  0.11984591 -0.20874186
  0.259607  ]","[ 0.28808948  0.11203246 -0.62572074 ...  0.01639287 -0.695866
 -0.4464169 ]","[ 1.7034922  -0.9621206  -0.64480627 ... -0.25263718 -0.40911555
 -0.40766618]","[ 1.7412192  -0.08488823 -1.405037   ... -0.11639839 -1.3137233
 -0.5944761 ]",13,8,1,[],[],[]
332,665,9,288,93,The airplane is not authorized but beyond the maximum trigger distance.,An airplane flies over the house.,The lights should not come on since the airplane is not a potential intruder.,2016-08-16 10:39:22,1,665,0.0,5.0,3.5,"[-0.82042235  0.12159329 -0.13190636 ... -0.57307386  0.10500182
 -0.11052416]","[-0.5590396  -0.6014119  -0.889315   ... -0.17475134  0.22327223
  0.6571939 ]","[-0.16232014  0.08395842 -0.64785564 ... -0.42603612 -0.7193631
  0.40557685]","[-1.5417821  -0.39586017 -1.669077   ... -1.1738613  -0.39108905
  0.9522466 ]",1,22,21,[],[],[]
333,670,7,274,95,"The room is a contained entity bounded by doors and walls, one of the doors is open.",There is no activity or noise within the room for a period of time however faint noise present in adjacent rooms,The lights will fade off in same room after the specified amount of time has lapsed.,2016-08-16 11:53:45,1,670,5.0,3.5,5.0,"[ 0.02565037 -1.1711485  -0.125856   ... -0.0650668   0.2874987
 -0.7503098 ]","[-0.24344966  0.3444322  -0.24432099 ...  2.292094    0.16533418
  0.12470026]","[ 0.15825951 -0.9045399  -0.09318937 ... -0.49726352 -0.8849994
  0.44175166]","[-0.05953978 -1.7312561  -0.46336636 ...  1.7297637  -0.43216652
 -0.1838579 ]",9,11,10,"[['There', 'is', 'activity']]",[],[]
334,671,8,274,95,"It is night, the room is contained within walls but open to other rooms. No one else is in the room and the lights are off.",A teenager attempts to circumvent the automatic lights by crawling through the livingroom to avoid detection.,The sensors detect the moving person and turn on.,2016-08-16 12:03:03,1,671,-1.0,4.0,4.5,"[-0.3082821  -0.7275692  -0.38856915 ...  0.35940996 -0.42959416
 -0.6219379 ]","[-0.22604139 -0.58569443  0.49826276 ...  1.3368384   0.32569432
  0.19492604]","[-0.1633054   0.01341847  0.0071972  ... -0.21369791 -0.39915302
  0.1033676 ]","[-0.6976289  -1.2998452   0.11689082 ...  1.4825504  -0.50305283
 -0.32364422]",9,23,5,[],[],[]
335,673,10,274,95,The room is fully contained and functions as a home gym.,The user enters the room and begins a yoga routine.,"The lights turn on, dim slightly and take on a slightly yellowish hue.",2016-08-16 12:17:50,1,673,4.5,4.5,4.0,"[ 0.11683134 -0.87193096 -1.3495108  ... -0.12412635 -1.2275922
 -0.24327601]","[-0.56612957 -0.26032153 -0.28514093 ...  0.6477881  -1.828423
 -0.2305522 ]",[ 0.352235  -0.7636028 -1.46735   ...  1.3243318 -1.0234416 -0.7471637],"[-0.09706324 -1.8958553  -3.1020017  ...  1.8479936  -4.079457
 -1.2209918 ]",17,24,2,[],[],[]
336,677,9,306,96,The light sense that it is not a person.,A cat moves through the yard. ,The lights don't turn on.,2016-08-16 13:31:12,1,677,0.0,4.0,3.5,"[ 0.13120888 -0.44828677 -0.09524258 ...  0.08582636 -0.44490948
  0.7078011 ]","[-0.64390236  0.02353399 -0.19388148 ... -0.16565913 -0.49629343
 -1.2830857 ]","[-0.2799293  -0.7148609  -0.1437252  ...  0.04717154 -0.69976014
  0.24269271]","[-0.7926228  -1.1396137  -0.43284926 ... -0.03266123 -1.6409631
 -0.3325919 ]",1,6,7,[],[],[]
337,678,7,306,96,The lights know that I've left. ,I walk out of the room.,The lights turn off. ,2016-08-16 13:32:20,1,678,3.0,1.5,3.5,"[-0.39607078 -0.24290562  0.06210941 ...  1.1150222  -0.06048627
  0.09388223]","[-0.6869866  -0.34733856  0.29952753 ...  1.389731   -0.39012343
 -0.60730505]","[ 0.01781231 -1.026271   -0.3637746  ...  0.00972827  0.80431694
 -0.3766993 ]","[-1.0652452e+00 -1.6165152e+00 -2.1376610e-03 ...  2.5144815e+00
  3.5370725e-01 -8.9012212e-01]",12,14,13,[],[],[]
338,686,9,295,95,The water routinely moving back and forth in the space monitored by the smart home.,The programmed lawn sprinklers come on at the same time every night.,The lights outside are not turned on because it detects that it is a not a human because of the repetition of the movement.,2016-08-16 13:48:48,1,686,0.0,5.0,4.0,"[ 0.2622535   0.18640488  0.16343623 ...  0.9294942  -0.00971773
  0.60273784]","[-0.504037   -1.0944856   0.19366606 ...  0.11873414  1.4345404
  1.4937446 ]","[-0.4022379   0.254093   -0.89277446 ...  0.65860355 -0.07661082
 -0.890349  ]","[-0.6440214  -0.65398777 -0.5356722  ...  1.7068319   1.3482119
  1.2061335 ]",15,22,6,[],[],[]
339,689,10,295,95,The room has additional sources of light albeit dim.,Husband is having a romantic dinner so he lights candles,Pre configured romantic lighting turns on due to candles being lit.,2016-08-16 13:51:45,1,689,3.5,5.0,3.0,"[-0.01952399  0.39054903 -0.6241489  ...  0.8611528  -0.6222288
 -0.5220204 ]","[ 1.1081922   0.9975435   0.14429958 ...  1.6621102  -0.81650704
 -0.55813247]","[ 1.2784051   1.8310198  -0.48093536 ...  1.1189736  -1.5962802
  0.30626738]","[ 2.3670733   3.2191124  -0.96078473 ...  3.6422367  -3.035016
 -0.7738855 ]",2,24,6,"[['Husband', 'lights', 'candles']]",[],[]
340,696,10,239,88,"The smart light system is activated, I am in the room, The television is turned on and after 10 minutes will turn itself off, there is no movement in the room, there is sound in the room, there is no one else in the room and no other activities going on in the room.",I turn on a television set then set the sleep timer on the television set for 10 minutes and begin watching television.,"Smart light should adjust itself to television activity setting when the tv is turned on, and adjust itself back to standard setting when when the tv turns itself off.",2016-08-16 14:25:41,1,696,0.0,2.0,3.0,"[ 0.07215766 -1.1258922  -0.6111321  ...  1.640198   -0.84929806
 -1.012515  ]","[-0.0956868   0.47456583 -0.37855732 ...  0.9009434  -1.4334842
  0.561139  ]","[ 0.8172288  -0.3933528  -0.74072236 ...  0.88268125 -0.5286857
 -0.8247443 ]",[ 0.7936997 -1.044679  -1.7304118 ...  3.4238224 -2.8114681 -1.2761203],6,24,5,[],[],[]
341,699,9,315,97,Someone I do not know approaches the house.,I'm going to bed for the evening and the house is dark.,The home lights up making the person leave.,2016-08-16 14:44:27,1,699,0.0,2.5,3.5,"[ 1.9422694  -0.38321516 -0.35035518 ... -0.6232522  -1.7645091
  1.3931897 ]","[-0.18300925 -0.93302673  0.501454   ...  0.74463934 -0.73449516
 -0.04979467]","[ 0.11544789  0.3800942  -1.2076592  ...  1.1490223  -0.6735232
  0.44001773]",[ 1.874708  -0.9361477 -1.0565604 ...  1.2704095 -3.1725273  1.7834127],5,17,18,[],[],[]
342,700,10,315,97,I turn on the television and begin playing the movie.,I am going to watch a movie on my television.,The lights recognize that the television is on and dim.,2016-08-16 14:45:31,1,700,0.0,1.5,3.5,"[ 0.92197335 -0.0288835  -0.00404721 ...  0.22891556 -1.7432063
 -0.38492456]","[-0.29360148 -0.1599989  -0.1450952  ...  1.2225335  -1.3696173
 -0.12696983]","[ 1.2870642   0.50557256 -0.03294773 ... -0.10793649 -0.87062556
  0.25928542]","[ 1.915436    0.31669015 -0.18209013 ...  1.3435125  -3.983449
 -0.25260895]",21,24,23,[],[],[]
343,701,7,313,98,There is no movement in the kitchen after a set amount of minutes passes so lights turn off.,I walk out of the kitchen into the living room,Lights dim for three minutes until they ultimately turn off to save energy,2016-08-16 15:22:43,1,701,4.5,3.5,4.0,"[-0.08613607 -0.9005147  -0.36303154 ...  0.95764405 -1.279905
  0.28366467]","[-1.1327491   0.00873901  0.35631225 ...  1.405382   -1.2580534
 -0.47534868]","[ 0.63914526 -1.1256028  -0.44498292 ...  0.6079803  -0.9849231
 -0.2452172 ]","[-0.57973987 -2.0173786  -0.4517022  ...  2.9710064  -3.5228815
 -0.4369012 ]",6,18,13,"[['I', 'walk', 'kitchen']]","[['Lights', 'save', 'energy']]",[]
344,702,7,315,97,I forget to turn off the lights before I leave.,I walk out the front door of my house leaving for work.,"Sensing no movement, the lights automatically turn off.",2016-08-16 15:28:10,1,702,0.0,2.5,2.5,"[ 0.26295483  0.1467422  -0.16813715 ...  0.8050384  -1.0059941
 -0.18909575]","[-0.8860028  -0.9293996  -0.06910142 ...  0.48482147  0.14430602
  0.2919219 ]","[ 0.21517353 -1.2058525  -0.49548835 ...  0.26876986 -0.26885906
 -0.53293914]","[-0.4078744  -1.9885099  -0.7327269  ...  1.5586296  -1.130547
 -0.43011296]",14,14,1,[],[],[]
345,705,8,313,98,There is movement in the bathroom so the sensor triggers the lights to turn on,I walk into Bathroom in the middle of the night,Lights come on and stay on for up to 4 minutes after no movement is captured by sensor.,2016-08-16 15:29:31,1,705,4.5,3.5,3.5,"[ 0.19113505 -0.33884653  0.5146172  ...  1.1311122   0.19396539
 -0.08803807]","[ 0.39151433 -0.7874052  -0.02096698 ...  0.36087587 -0.7663675
 -0.46780863]","[ 0.19727083  0.08987608 -0.16118576 ...  0.5811228  -0.7615113
  0.17835386]","[ 0.7799202  -1.0363756   0.3324645  ...  2.0731108  -1.3339134
 -0.37749285]",14,10,24,"[['I', 'walk', 'Bathroom']]",[],"[['There', 'is', 'movement']]"
346,707,10,318,98,The lights are dim from my tv watching but they should turn on brighter when a book reader enters the room.,My friend enters the room with a book while I am watching tv.,The person with the book is sensed so the lights become brighter. ,2016-08-16 15:30:37,1,707,0.0,3.5,4.5,"[ 0.56293225  0.8548394  -0.41423085 ...  0.9558204  -0.981385
  0.22802931]","[-0.49390137  0.39334267 -0.83718777 ...  1.9288676  -0.47403634
 -0.41632652]","[ 1.2011929   0.14207105 -0.44984505 ...  0.12469887 -1.1624353
  0.33798766]","[ 1.2702237   1.3902531  -1.7012637  ...  3.0093868  -2.6178565
  0.14969045]",22,13,14,[],[],[]
347,711,7,319,99,No movement other than small hand movements on the laptop.,I lay down on the couch with my laptop.,The lights should automatically fade to save energy.,2016-08-16 15:33:50,1,711,3.5,4.0,3.75,"[-1.437158    0.73084205 -0.894196   ...  0.11897961 -1.4782484
  0.2814871 ]","[-0.73272836  0.9277365   0.4890603  ...  1.543723    0.1574895
  0.2815592 ]","[-1.0780996   0.97369903 -0.7359187  ... -0.6055606   0.13246685
 -0.16832002]","[-3.2479858   2.6322775  -1.1410544  ...  1.057142   -1.188292
  0.39472628]",3,11,0,[],[],[]
348,713,9,318,98,They produce motion so the light should come on. ,A person cuts through your backyard at night. ,The light turns on in response to the person's movement. ,2016-08-16 15:37:56,1,713,0.0,2.5,3.5,"[-0.25790563  0.53732747  0.7546494  ...  0.5819414   0.02012943
  0.15069643]","[-0.22951342 -0.0368127   0.45754892 ...  0.46723816 -0.60354906
  0.13301131]","[ 0.37806225  0.46355712 -0.46661505 ...  0.26281306 -1.4206194
 -0.58874196]","[-0.10935681  0.9640718   0.7455833  ...  1.3119926  -2.004039
 -0.30503422]",14,23,15,[],[],[]
349,714,9,313,98,"The lights outside are off because it's night, but should come on from sensing human movement.",Burglar come up to front Porch at night.,Lights catch Human movement and Turn on immediately. ,2016-08-16 15:38:21,1,714,3.0,1.5,4.0,"[-0.13344657  0.3048916   0.17877468 ...  0.8020484   0.57658887
  0.17752525]","[-0.5989641  -0.10972324  0.46696958 ...  0.60384744 -0.5672648
  0.19621019]","[ 1.1292965   0.5054919  -0.13280159 ... -0.6096894  -0.42709303
  0.01401905]","[ 0.39688587  0.7006602   0.5129427  ...  0.7962064  -0.41776896
  0.3877545 ]",22,23,16,[],[],[]
350,716,8,319,99,My cat isn't a person.,I have a pet cat and it roams the house. It walks into the dark room.,If the cat walks into the dark room the lights should NOT turn on.,2016-08-16 15:43:47,1,716,5.0,3.0,4.0,"[-0.45583215 -0.1325112   0.02534003 ...  0.22714347 -0.9549625
  0.79984105]","[-0.10830281 -0.1343423  -0.42530346 ... -0.13507736 -0.07382911
 -0.24068807]","[ 0.04163191 -0.54479516 -0.9903258  ...  0.5045535   0.35682636
 -0.05999644]","[-0.5225031  -0.81164867 -1.3902893  ...  0.5966196  -0.67196524
  0.49915653]",17,7,3,[],[],[]
351,717,8,319,99,The robotic vaccum cleaner is not a person.,I have an automatic roaming robotic vacuum cleaner and it enters the dark room.,The lights should not come on in the room.,2016-08-16 15:47:29,1,717,4.0,5.0,4.5,"[-0.09912229 -0.39662898 -0.20732112 ... -0.6924612   1.4895883
  0.17381395]","[ 0.09377339 -0.3281248  -0.3300749  ... -0.01076204  0.7374627
 -0.5141702 ]","[ 0.02903592 -0.33734694  0.16383713 ... -0.28943902  1.1445748
 -0.74045515]","[ 0.02368703 -1.0621006  -0.37355888 ... -0.99266225  3.3716257
 -1.0808115 ]",1,7,21,[],[],[]
352,718,7,321,99,There has not been anyone around.,There has not been any movement or sound for a certain amount of time.,The lights should fade off.,2016-08-16 15:50:42,1,718,0.0,1.0,3.5,"[-0.22715622 -1.2035111  -0.58605397 ... -0.13014731 -0.32825786
  1.1696882 ]","[-0.55118966  0.39039302  0.48281884 ...  1.4396256  -0.01646846
  0.7554575 ]","[-0.722634   -1.0144341   0.09949619 ... -0.5114072  -0.60003024
  0.8366745 ]","[-1.5009799  -1.8275521  -0.00373894 ...  0.79807115 -0.94475657
  2.7618203 ]",17,11,10,[],[],[]
353,719,8,321,99,They are entering a dark room.,Someone walks into a dark room.,The lights turn on automatically.,2016-08-16 15:51:48,1,719,4.0,1.0,4.0,"[ 0.5448367   0.79114395  0.01696759 ...  0.11925992 -0.732703
  0.34940216]","[-0.8525605   0.06542964  0.15434618 ...  0.32781976 -0.21548334
 -0.04656855]","[ 0.652241   -0.1000601  -0.18535373 ...  0.5769953  -0.3310093
  0.4179585 ]","[ 0.34451723  0.7565135  -0.01403995 ...  1.024075   -1.2791955
  0.7207921 ]",9,8,17,[],[],[]
354,720,9,319,99,It is daylight and there is movement outside due to the salesman walking up.,A salesman walks up to the house during daylight hours.,Lights in the house should not turn on.,2016-08-16 15:53:04,1,720,-1.0,2.5,3.5,"[-0.2441452   0.42711112  0.03510943 ...  0.43700042 -0.9755339
 -1.1726387 ]","[-0.09806941 -0.46401337 -0.48833266 ...  0.06250682 -0.32238528
 -0.13946098]","[ 0.640123   -0.2297228  -0.46606106 ...  0.06661015 -1.7372556
 -0.5623281 ]","[ 0.2979084  -0.26662505 -0.9192843  ...  0.5661174  -3.0351748
 -1.8744278 ]",19,7,1,[],[],[]
355,721,9,321,99,Someone is near the home.,There is movement in the dark outside of a home.,The lights will automatically turn on.,2016-08-16 15:54:20,1,721,3.0,2.0,2.5,"[ 0.2426646  -0.55057156 -0.40659553 ...  0.40629002 -1.8937523
  0.23892635]","[-0.4898848   0.02426457  0.1232615  ...  0.41670984 -0.18430465
 -0.07184422]","[-0.2711264   0.11474626  0.3686698  ...  0.56782717 -0.51224416
 -0.16485174]","[-5.1834655e-01 -4.1156071e-01  8.5335784e-02 ...  1.3908269e+00
 -2.5903013e+00  2.2303909e-03]",5,8,7,[],[],[]
356,722,10,321,99,There is movement in the room.,Light is optimized based on activity.,Lights will become brighter and more colorful when there is movement.,2016-08-16 15:55:27,1,722,0.0,1.0,2.0,"[ 0.01184434 -0.57194597  0.85004395 ...  0.382674    0.13731563
 -0.368438  ]",[-0.7282387  0.5769747  1.0180986 ...  1.5773107 -0.5419918 -0.0133775],"[-0.48469508  0.22400782  0.03589381 ...  0.7799758  -1.5781913
 -0.3831981 ]","[-1.2010894   0.22903654  1.9040363  ...  2.7399604  -1.9828675
 -0.76501364]",23,13,11,[],[],[]
357,724,7,317,98,Smart home detects the person leaving and the room is quiet with no movement,A person leaves their home in the morning for work.,Light switch turns off.,2016-08-16 16:12:36,1,724,5.0,2.0,4.0,"[ 0.02081134 -2.458307   -0.85186255 ...  0.43759558 -0.36708304
  0.8357828 ]","[ 0.06409215  0.18613873  0.3655576  ...  1.3062677  -1.0672184
 -0.38164958]","[-0.03584469 -1.5714324  -0.85803133 ... -0.12298657 -1.7329843
 -0.7686789 ]","[ 0.04905879 -3.8436007  -1.3443363  ...  1.6208768  -3.167286
 -0.31454566]",0,14,1,[],[],"[['home', 'leaving', '']]"
358,725,9,317,98,Movement of a certain size is detected outside,A burglar walks up to the window,Floodlights are turned on at that spot,2016-08-16 16:13:46,1,725,4.0,2.5,3.25,"[ 0.19069585 -0.15667689  0.4793541  ...  0.6797484   0.7215175
  0.56693673]","[-0.2619571   0.42942965  0.21228296 ...  0.41476756 -1.5452619
 -1.5180424 ]","[ 0.5984262   0.768994   -0.60782856 ... -0.5117568  -0.52600473
  0.50265354]","[ 0.527165    1.0417467   0.08380851 ...  0.5827592  -1.3497491
 -0.44845212]",12,24,16,"[['burglar', 'walks', 'window']]","[['Floodlights', 'turned', 'spot']]","[['Movement', 'detected', '']]"
359,727,8,317,98,Lights indoors detect movement and noise from entrance,Person returns home from work,Turns on lights in living room and kitchen ,2016-08-16 16:15:04,1,727,-1.0,1.5,2.5,"[ 0.17395337 -0.20007499  0.42198095 ... -0.01282302 -0.50659513
 -0.7510516 ]","[ 0.7577541  -0.10986062 -0.44785926 ...  0.48433065 -1.8416401
 -0.8210225 ]","[ 0.12216799 -0.7655272  -1.7903355  ...  0.36134392  0.28830847
  0.20900084]",[ 1.0538754 -1.0754628 -1.8162138 ...  0.8328515 -2.0599267 -1.3630733],14,15,18,"[['Person', 'returns', 'home']]",[],"[['Lights', 'detect', 'movement']]"
360,728,10,319,99,The reading desk in the corner should be preconfigured for brighter light for reading.,I have a reading desk in a corner of the room.,"If someone sits down at the reading desk, brighter light should come on.",2016-08-16 16:16:13,1,728,4.5,3.0,4.0,"[-0.15279907  1.0740633  -0.87758905 ...  0.04818661 -0.9066476
 -1.0263726 ]","[ 0.1316424   0.8087419  -0.5870032  ... -0.12167138 -0.8505254
 -0.6708383 ]","[-0.3674936   0.67239374 -0.9817648  ... -0.55785865 -0.22029355
 -0.81090766]","[-0.38865024  2.5551991  -2.446357   ... -0.6313434  -1.9774666
 -2.5081186 ]",2,13,8,[],[],[]
361,733,10,315,97,I lay down on the couch and am still for a while.,I am tired and decide to take a nap.,The lights detect that I have not moved in a while and dim the lights very low.,2016-08-16 16:23:10,1,733,0.0,2.0,4.0,"[-0.20754197 -0.21672621 -0.94030815 ... -0.38992798 -0.3519436
  1.1749556 ]","[-0.87072885 -0.1834015  -0.27400583 ...  0.5506439  -0.91830856
  1.1310377 ]","[-0.07020181  0.26987168 -1.029104   ... -0.09097305  0.6724983
  1.1810433 ]","[-1.1484727  -0.13025603 -2.243418   ...  0.06974289 -0.5977539
  3.4870367 ]",18,22,0,[],[],[]
